0.0365904,0.0075894,-0.248368,0.370717,0.410615,-0.100701,-0.401671,-0.0416524,0.37787,-0.15708,-0.0243936,0.0566612,0.328263,-0.34625,-0.0820512,-0.0749821,-0.0910672,-0.0416422,0.101863,-0.209007,-0.139509,-0.234573,0.0697793,0.22422
-0.0311696,0.0075894,-0.248368,0.370717,0.313043,-0.100701,-0.401671,-0.0416524,0.37787,-0.15708,-0.0243936,0.0566612,0.328263,-0.34625,-0.0820512,-0.0749821,-0.0910672,-0.105707,0.101863,-0.237342,-0.139509,-0.234573,0.0697793,0.257732
-0.126034,0.0075894,-0.248368,0.339673,0.313043,-0.100701,-0.401671,-0.0267975,0.2904,-0.15708,-0.0243936,0.0518041,0.238328,-0.34625,-0.0820512,-0.0798392,-0.172377,-0.105707,0.101863,-0.242199,-0.139509,-0.234573,0.0697793,0.414049
-0.193794,0.0075894,-0.248368,0.339673,0.199209,-0.100701,-0.401671,-0.0267975,0.2904,-0.15708,-0.0243936,0.0518041,0.238328,-0.34625,-0.0820512,-0.0798392,-0.172377,-0.195398,0.101863,-0.242199,-0.139509,-0.155725,0.0697793,0.350133
-0.248002,0.0075894,-0.248368,0.339673,0.0528515,-0.100701,-0.401671,-0.0346896,0.0979664,-0.15708,-0.0243936,0.043912,0.148393,-0.34625,-0.0820512,-0.0557013,-0.253687,-0.336341,0.101863,-0.218061,-0.139509,-0.155725,0.0697793,0.769248
-0.410626,0.0075894,-0.248368,0.339673,-0.0447205,-0.160821,-0.401671,-0.0495446,0.0104964,-0.15708,-0.0243936,0.048769,0.0224838,-0.436185,-0.0820512,-0.0508443,-0.253687,-0.413219,0.101863,-0.213204,-0.0926936,-0.155725,0.0697793,0.776749
-0.491938,-0.0574626,-0.248368,0.318977,-0.223602,-0.160821,-0.401671,-0.0590152,-0.164444,-0.24948,-0.0243936,0.0392984,-0.0854382,-0.52612,-0.0820512,-0.0218789,-0.351259,-0.554162,0.101863,-0.16157,-0.0926936,-0.0768768,0.0697793,1.22804
-0.64101,-0.100831,-0.248368,0.318977,-0.321174,-0.251001,-0.401671,-0.10191,-0.286902,-0.47124,-0.0243936,0.0407561,-0.175373,-0.70599,-0.0820512,0.0180148,-0.432569,-0.618227,0.0506114,-0.0593398,0.000936356,-0.0768768,0.0697793,1.47095
-0.735874,-0.100831,-0.248368,0.318977,-0.418746,-0.251001,-0.401671,-0.124192,-0.391866,-0.54516,-0.0243936,0.0480416,-0.265308,-0.777938,-0.0820512,0.0253003,-0.513879,-0.682292,-0.00064065,-0.0293862,0.0383884,-0.0768768,0.0697793,0.834089
-0.925602,-0.155041,-0.248368,0.293107,-0.500056,-0.356211,-0.401671,-0.124192,-0.391866,-0.65604,-0.0687456,0.0480416,-0.265308,-0.957808,-0.0820512,0.0253003,-0.595189,-0.797609,-0.0775186,-0.00105123,0.0383884,-0.0768768,0.0697793,1.09327
-1.12888,-0.155041,-0.248368,0.293107,-0.581366,-0.506511,-0.401671,-0.152788,-0.461842,-0.91476,-0.0687456,0.0490134,-0.337256,-1.17365,-0.192931,0.0518961,-0.660237,-0.900113,-0.141584,0.0595466,0.103929,-0.0768768,0.117087,1.62349
-1.33216,-0.209251,-0.248368,0.272411,-0.581366,-0.596691,-0.401671,-0.152788,-0.566806,-1.08108,-0.146362,0.0490134,-0.337256,-1.3895,-0.259459,0.0518961,-0.741547,-0.951365,-0.141584,0.0595466,0.16947,-0.0768768,0.117087,1.19774
-1.54899,-0.209251,-0.248368,0.246541,-0.581366,-0.882261,-0.548029,-0.152788,-0.566806,-1.32132,-0.290506,0.0490134,-0.337256,-1.6593,-0.314899,0.0518961,-0.806595,-1.13075,-0.359405,0.0878816,0.244374,-0.0768768,0.117087,1.94975
-1.67096,-0.209251,-0.248368,0.246541,-0.581366,-1.10771,-0.710649,-0.152788,-0.566806,-1.58004,-0.357034,0.0490134,-0.463165,-1.94709,-0.381427,0.0518961,-0.936691,-1.37419,-0.42347,0.0878816,0.665709,-0.0768768,0.176222,2.23359
-1.72517,-0.165883,-0.248368,0.225845,-0.743986,-1.27304,-0.791959,-0.134219,-0.75924,-1.72788,-0.423562,0.0429421,-0.661022,-2.19891,-0.536659,0.0458248,-1.13184,-1.61764,-0.577226,0.0818103,1.19004,0.0019712,0.176222,2.77155
-1.77938,-0.100831,-0.403598,0.199975,-0.906606,-1.34819,-0.889531,-0.134219,-0.899192,-1.91268,-0.467914,0.0429421,-0.804918,-2.36079,-0.581011,0.0458248,-1.34324,-1.72015,-0.577226,0.104478,1.47093,0.0019712,0.235357,2.03154
-1.77938,-0.100831,-0.496736,0.199975,-1.00418,-1.43837,-1.00337,-0.140533,-0.969168,-1.91268,-0.534442,0.0366284,-1.05674,-2.45073,-0.625363,0.0651351,-1.55465,-1.79702,-0.577226,0.123789,1.47093,0.120243,0.235357,1.37514
-1.77938,-0.155041,-0.589874,0.199975,-1.10175,-1.43837,-1.00337,-0.140533,-1.05664,-2.02356,-0.612058,0.0366284,-1.14667,-2.45073,-0.625363,0.0651351,-1.65222,-1.79702,-0.577226,0.123789,1.47093,0.120243,0.259011,0.732047
-1.77938,-0.209251,-0.667489,0.199975,-1.10175,-1.52855,-1.00337,-0.131435,-1.12661,-2.02356,-0.789466,0.0210866,-1.14667,-2.45073,-0.625363,0.0880293,-1.65222,-1.73296,-0.577226,0.175018,1.47093,0.238515,0.259011,0.750489
-1.77938,-0.209251,-0.667489,0.199975,-1.10175,-1.6037,-1.00337,-0.109153,-1.12661,-2.02356,-0.87817,0.013801,-1.25459,-2.45073,-0.669715,0.0807437,-1.73353,-1.73296,-0.692543,0.167732,1.47093,0.415923,0.259011,0.734302
