-0.0447216,0.116009,-0.046569,0.329325,0.459401,-0.085671,-0.385409,0.00235562,0.447846,-0.30492,-0.0133056,0.0464612,0.382224,-0.418198,-0.0487872,-0.0979941,-0.107329,-0.233837,0.178741,-0.215018,-0.167598,-0.293709,0.117087,0.270549
-0.0447216,0.116009,-0.046569,0.329325,0.394353,-0.085671,-0.385409,0.00235562,0.447846,-0.30492,-0.0133056,0.0464612,0.382224,-0.418198,-0.0487872,-0.0979941,-0.188639,-0.285089,0.178741,-0.215018,-0.167598,-0.293709,0.117087,0.19761
-0.16669,0.116009,-0.046569,0.329325,0.394353,-0.085671,-0.385409,0.00235562,0.360376,-0.30492,-0.0133056,0.0464612,0.310276,-0.418198,-0.0487872,-0.0979941,-0.188639,-0.413219,0.178741,-0.215018,-0.120783,-0.195149,0.117087,0.554891
-0.23445,0.116009,-0.046569,0.329325,0.280519,-0.145791,-0.385409,-0.00395811,0.2904,-0.30492,-0.0133056,0.0401475,0.310276,-0.490146,-0.0487872,-0.0786838,-0.188639,-0.490097,0.114676,-0.173039,-0.120783,-0.195149,0.117087,0.598497
-0.315762,0.116009,-0.046569,0.303455,0.150423,-0.145791,-0.385409,-0.00395811,0.20293,-0.37884,-0.0133056,0.0401475,0.202354,-0.490146,-0.0487872,-0.0786838,-0.253687,-0.554162,0.114676,-0.173039,-0.0646046,-0.195149,0.117087,0.691881
-0.451282,0.116009,-0.046569,0.303455,0.0853755,-0.145791,-0.385409,-0.030419,0.132954,-0.37884,-0.0133056,0.0383266,0.0764447,-0.580081,-0.0487872,-0.0484747,-0.351259,-0.618227,0.0634244,-0.14283,-0.0177896,-0.195149,0.117087,0.834792
-0.600354,0.0617994,-0.046569,0.303455,0.0203275,-0.220941,-0.385409,-0.030419,-0.0244916,-0.37884,-0.0133056,0.0383266,-0.0134902,-0.580081,-0.0487872,-0.0484747,-0.351259,-0.618227,-0.00064065,-0.120162,-0.0177896,-0.116301,0.117087,0.756442
-0.749426,0.0617994,-0.046569,0.277585,-0.0772445,-0.296091,-0.385409,-0.0531661,-0.0944676,-0.58212,-0.0576576,0.0352915,-0.0134902,-0.670016,-0.104227,-0.0194798,-0.432569,-0.707918,-0.00064065,-0.0628324,-0.0177896,-0.116301,0.117087,1.09376
-0.884946,0.0617994,-0.046569,0.277585,-0.158554,-0.296091,-0.385409,-0.0531661,-0.164444,-0.58212,-0.0576576,0.0352915,-0.103425,-0.777938,-0.104227,-0.0194798,-0.432569,-0.707918,-0.0775186,-0.0628324,-0.0739676,-0.0374528,0.117087,0.696567
-0.993362,0.0184314,-0.046569,0.277585,-0.256126,-0.356211,-0.385409,-0.0531661,-0.164444,-0.67452,-0.0576576,0.0352915,-0.103425,-0.777938,-0.104227,-0.0194798,-0.513879,-0.771983,-0.0775186,-0.0344974,-0.130146,-0.0374528,0.117087,0.631764
-1.19664,0.0184314,-0.046569,0.251715,-0.321174,-0.416331,-0.385409,-0.105623,-0.269408,-0.7854,-0.113098,0.0419703,-0.175373,-0.88586,-0.148579,0.019229,-0.578927,-0.771983,-0.141584,0.0042115,-0.233139,-0.0374528,0.117087,1.21848
-1.38637,-0.0357786,-0.046569,0.251715,-0.402484,-0.476451,-0.385409,-0.105623,-0.374372,-0.89628,-0.113098,0.0419703,-0.265308,-0.993782,-0.148579,0.019229,-0.660237,-0.771983,-0.141584,0.0268795,-0.29868,-0.0374528,0.117087,0.968588
-1.56255,-0.0357786,-0.124184,0.225845,-0.467532,-0.476451,-0.385409,-0.120478,-0.374372,-0.89628,-0.113098,0.0468274,-0.265308,-1.08372,-0.204019,0.0240861,-0.660237,-0.771983,-0.218462,0.0317365,-0.401673,-0.0374528,0.117087,0.699381
-1.68451,-0.0899886,-0.124184,0.225845,-0.53258,-0.566631,-0.385409,-0.120478,-0.461842,-1.00716,-0.168538,0.0468274,-0.37323,-1.17365,-0.204019,0.0240861,-0.757809,-0.771983,-0.218462,0.0317365,-0.495303,0.0611072,0.117087,1.07281
-1.75227,-0.0899886,-0.124184,0.199975,-0.630152,-0.566631,-0.385409,-0.142761,-0.549312,-1.09956,-0.168538,0.0541129,-0.445178,-1.26359,-0.204019,0.0313716,-0.920429,-0.707918,-0.218462,0.039022,-0.551481,0.0611072,0.117087,0.859957
-1.75227,-0.0899886,-0.124184,0.199975,-0.77651,-0.626751,-0.385409,-0.161329,-0.636782,-1.09956,-0.168538,0.0601842,-0.517126,-1.26359,-0.204019,0.0374429,-1.018,-0.707918,-0.372218,0.0224253,-0.588933,0.0611072,0.117087,0.701984
-1.75227,-0.0899886,-0.124184,0.199975,-0.77651,-0.626751,-0.385409,-0.161329,-0.636782,-1.09956,-0.168538,0.0601842,-0.517126,-1.26359,-0.204019,0.0374429,-1.018,-0.63104,-0.372218,0.0224253,-0.626385,0.0611072,0.117087,0.11433
-1.75227,-0.0357786,-0.124184,0.199975,-0.85782,-0.626751,-0.385409,-0.161329,-0.741746,-1.09956,-0.168538,0.0601842,-0.607061,-1.26359,-0.204019,0.0374429,-1.09931,-0.63104,-0.372218,0.0224253,-0.626385,0.0611072,0.117087,0.411729
-1.75227,0.0292734,-0.124184,0.199975,-0.922868,-0.626751,-0.385409,-0.179898,-0.741746,-1.09956,-0.21289,0.0662554,-0.607061,-1.26359,-0.204019,0.0435141,-1.09931,-0.554162,-0.372218,0.0284966,-0.626385,0.0611072,0.117087,0.288113
-1.75227,0.0292734,-0.186276,0.199975,-0.922868,-0.626751,-0.466719,-0.179898,-0.829216,-1.09956,-0.21289,0.0662554,-0.607061,-1.26359,-0.204019,0.0435141,-1.09931,-0.554162,-0.372218,0.0284966,-0.626385,0.0611072,0.117087,0.230872
-1.75227,0.0292734,-0.186276,0.199975,-0.922868,-0.566631,-0.466719,-0.194753,-0.829216,-1.00716,-0.21289,0.0711125,-0.607061,-1.26359,-0.248371,0.0483712,-1.09931,-0.554162,-0.372218,0.0106856,-0.626385,0.0611072,0.117087,0.239252
-1.75227,0.0292734,-0.186276,0.199975,-1.00418,-0.566631,-0.466719,-0.194753,-0.829216,-1.00716,-0.21289,0.0711125,-0.607061,-1.26359,-0.248371,0.0483712,-1.09931,-0.554162,-0.320966,0.0106856,-0.626385,0.0611072,0.117087,0.132562
