-0.532594,0.0943254,0.108661,0.246541,-0.272388,0.094689,-0.385409,0.390997,-1.51148,-2.1714,-0.412474,-0.126689,-1.39849,-2.41475,-0.558835,-0.130213,-1.65222,-1.63045,-0.730982,0.121119,0.82488,0.0413952,0.0816063,0.128443
-0.532594,0.0943254,0.108661,0.246541,-0.337436,0.034569,-0.385409,0.390997,-1.51148,-2.1714,-0.412474,-0.126689,-1.39849,-2.41475,-0.558835,-0.130213,-1.65222,-1.63045,-0.730982,0.121119,0.82488,0.0413952,0.0816063,0.125168
-0.600354,0.0943254,0.108661,0.246541,-0.337436,0.034569,-0.385409,0.372428,-1.51148,-2.1714,-0.412474,-0.120618,-1.39849,-2.41475,-0.558835,-0.124141,-1.65222,-1.63045,-0.730982,0.12719,0.82488,0.0413952,0.0816063,0.104543
-0.681666,-0.0032526,0.031046,0.246541,-0.402484,-0.040581,-0.385409,0.350146,-1.51148,-2.1714,-0.412474,-0.113332,-1.39849,-2.41475,-0.558835,-0.116856,-1.65222,-1.63045,-0.730982,0.134476,0.927873,0.0413952,0.0816063,0.362977
-0.762978,-0.0574626,0.031046,0.246541,-0.402484,-0.040581,-0.385409,0.331577,-1.51148,-2.1714,-0.412474,-0.107261,-1.39849,-2.41475,-0.558835,-0.110785,-1.65222,-1.63045,-0.730982,0.112212,0.965325,0.0413952,0.0816063,0.225949
-0.830738,-0.176725,-0.046569,0.246541,-0.467532,-0.115731,-0.385409,0.313008,-1.51148,-2.1714,-0.412474,-0.10119,-1.39849,-2.41475,-0.558835,-0.104713,-1.65222,-1.63045,-0.730982,0.118283,1.07768,0.0413952,0.0816063,0.553974
-0.91205,-0.230935,-0.046569,0.246541,-0.548842,-0.205911,-0.385409,0.29444,-1.51148,-2.1714,-0.412474,-0.0951187,-1.39849,-2.41475,-0.558835,-0.098642,-1.65222,-1.63045,-0.730982,0.124354,1.14322,0.0413952,0.0816063,0.409336
-0.966258,-0.230935,-0.046569,0.225845,-0.548842,-0.205911,-0.385409,0.279585,-1.51148,-2.1714,-0.412474,-0.0902616,-1.39849,-2.41475,-0.558835,-0.0937849,-1.65222,-1.63045,-0.730982,0.129212,1.19004,0.0413952,0.0816063,0.151145
-1.04757,-0.295987,-0.108661,0.225845,-0.646414,-0.281061,-0.385409,0.257302,-1.51148,-2.1714,-0.412474,-0.0829761,-1.39849,-2.41475,-0.558835,-0.0864994,-1.65222,-1.63045,-0.730982,0.136497,1.30239,0.0413952,0.0816063,0.537673
-1.14243,-0.350197,-0.108661,0.225845,-0.646414,-0.371241,-0.385409,0.242447,-1.51148,-2.1714,-0.412474,-0.0781191,-1.39849,-2.41475,-0.558835,-0.0816424,-1.65222,-1.63045,-0.730982,0.141354,1.34921,0.0413952,0.0816063,0.315495
-1.2644,-0.350197,-0.108661,0.225845,-0.727724,-0.446391,-0.385409,0.220165,-1.51148,-2.1714,-0.456826,-0.0708336,-1.39849,-2.41475,-0.558835,-0.0743569,-1.65222,-1.63045,-0.730982,0.14864,1.40539,0.0413952,0.0816063,0.423097
-1.41347,-0.350197,-0.186276,0.199975,-0.809034,-0.596691,-0.385409,0.201596,-1.51148,-2.1714,-0.456826,-0.0647623,-1.39849,-2.41475,-0.558835,-0.0682856,-1.65222,-1.63045,-0.730982,0.154711,1.46156,0.0413952,0.0816063,0.577128
-1.50834,-0.404407,-0.186276,0.199975,-0.809034,-0.686871,-0.385409,0.157031,-1.51148,-2.1714,-0.523354,-0.0501913,-1.39849,-2.41475,-0.558835,-0.0537146,-1.65222,-1.63045,-0.730982,0.169282,1.46156,0.0413952,0.0816063,0.39406
-1.58965,-0.404407,-0.263891,0.199975,-0.922868,-0.686871,-0.385409,0.138462,-1.51148,-2.1714,-0.578794,-0.04412,-1.39849,-2.41475,-0.558835,-0.0476433,-1.65222,-1.63045,-0.730982,0.175353,1.46156,0.0413952,0.0816063,0.364984
-1.65741,-0.404407,-0.263891,0.199975,-0.922868,-0.686871,-0.385409,0.109866,-1.51148,-2.1714,-0.578794,-0.0431482,-1.39849,-2.41475,-0.558835,-0.0210475,-1.65222,-1.63045,-0.730982,0.201949,1.46156,0.0413952,0.0816063,0.15052
-1.65741,-0.339355,-0.263891,0.199975,-0.922868,-0.686871,-0.385409,0.109866,-1.59895,-2.1714,-0.578794,-0.0431482,-1.47044,-2.41475,-0.558835,-0.0210475,-1.65222,-1.63045,-0.730982,0.201949,1.46156,0.0413952,0.0816063,0.22447
-1.65741,-0.339355,-0.341506,0.199975,-0.922868,-0.686871,-0.385409,0.109866,-1.59895,-2.1714,-0.634234,-0.0431482,-1.47044,-2.41475,-0.558835,-0.0210475,-1.65222,-1.63045,-0.730982,0.201949,1.46156,0.0413952,0.0816063,0.133055
-1.71162,-0.285145,-0.341506,0.199975,-0.987916,-0.686871,-0.385409,0.109866,-1.59895,-2.1714,-0.634234,-0.0431482,-1.47044,-2.41475,-0.558835,-0.0210475,-1.65222,-1.63045,-0.730982,0.201949,1.46156,0.0413952,0.0816063,0.173466
