-0.478386,0.181061,0.015523,0.381065,-0.321174,0.244989,-0.401671,0.185163,-1.03914,-2.09748,-0.578794,-0.0614837,-1.07472,-2.43274,-0.581011,-0.058601,-1.53839,-1.61764,-0.564413,0.124726,-0.720015,0.199091,-0.107626,0.108274
-0.478386,0.181061,0.015523,0.381065,-0.321174,0.244989,-0.401671,0.185163,-1.03914,-2.09748,-0.578794,-0.0614837,-1.07472,-2.43274,-0.581011,-0.058601,-1.53839,-1.61764,-0.564413,0.124726,-0.720015,0.199091,-0.0484907,0.059135
-0.410626,0.181061,0.015523,0.381065,-0.321174,0.244989,-0.401671,0.185163,-1.03914,-2.09748,-0.578794,-0.0614837,-1.07472,-2.43274,-0.581011,-0.058601,-1.53839,-1.61764,-0.564413,0.124726,-0.720015,0.199091,-0.0484907,0.06776
-0.410626,0.181061,0.015523,0.381065,-0.321174,0.244989,-0.401671,0.185163,-1.03914,-2.09748,-0.578794,-0.0614837,-1.07472,-2.43274,-0.581011,-0.058601,-1.53839,-1.55358,-0.564413,0.124726,-0.720015,0.199091,0.0106443,0.1232
-0.342866,0.181061,0.015523,0.381065,-0.321174,0.244989,-0.401671,0.185163,-1.03914,-2.09748,-0.578794,-0.0614837,-1.07472,-2.43274,-0.581011,-0.058601,-1.53839,-1.55358,-0.564413,0.124726,-0.720015,0.277939,0.0106443,0.146608
-0.153138,0.181061,0.015523,0.381065,-0.321174,0.244989,-0.401671,0.166594,-1.03914,-2.09748,-0.578794,-0.0554124,-1.07472,-2.43274,-0.581011,-0.0525297,-1.53839,-1.55358,-0.564413,0.130798,-0.76683,0.277939,0.0697793,0.332461
-0.0447216,0.181061,0.015523,0.381065,-0.321174,0.244989,-0.401671,0.166594,-1.03914,-2.09748,-0.578794,-0.0554124,-1.07472,-2.43274,-0.581011,-0.0525297,-1.53839,-1.48951,-0.564413,0.130798,-0.76683,0.277939,0.128914,0.231616
-0.0447216,0.181061,0.015523,0.381065,-0.321174,0.244989,-0.401671,0.16028,-1.03914,-2.09748,-0.578794,-0.0617262,-1.07472,-2.43274,-0.581011,-0.0332195,-1.53839,-1.48951,-0.564413,0.150108,-0.76683,0.277939,0.199876,0.12221
0.0230384,0.181061,0.015523,0.381065,-0.321174,0.244989,-0.401671,0.16028,-1.03914,-2.09748,-0.578794,-0.0617262,-1.07472,-2.36079,-0.581011,-0.0332195,-1.53839,-1.43826,-0.564413,0.150108,-0.76683,0.277939,0.199876,0.19096
0.0230384,0.181061,0.015523,0.381065,-0.239864,0.244989,-0.401671,0.16028,-1.03914,-2.09748,-0.578794,-0.0617262,-1.07472,-2.36079,-0.581011,-0.0332195,-1.60343,-1.43826,-0.564413,0.150108,-0.76683,0.277939,0.259011,0.205493
0.10435,0.181061,0.015523,0.381065,-0.158554,0.244989,-0.401671,0.16028,-1.03914,-2.09748,-0.578794,-0.0617262,-1.07472,-2.36079,-0.581011,-0.0332195,-1.60343,-1.37419,-0.564413,0.150108,-0.76683,0.277939,0.259011,0.226687
0.10435,0.181061,0.015523,0.381065,-0.158554,0.244989,-0.401671,0.175135,-1.03914,-2.09748,-0.578794,-0.0665832,-1.07472,-2.36079,-0.581011,-0.0380765,-1.60343,-1.37419,-0.564413,0.145251,-0.76683,0.277939,0.259011,0.029426
0.10435,0.181061,0.015523,0.381065,-0.0772445,0.244989,-0.401671,0.175135,-1.03914,-2.09748,-0.578794,-0.0665832,-1.07472,-2.36079,-0.581011,-0.0380765,-1.60343,-1.32294,-0.564413,0.145251,-0.76683,0.277939,0.259011,0.132562
0.10435,0.181061,0.015523,0.381065,-0.0772445,0.244989,-0.401671,0.193704,-1.03914,-2.09748,-0.578794,-0.0726545,-1.07472,-2.36079,-0.581011,-0.0441478,-1.60343,-1.32294,-0.564413,0.13918,-0.76683,0.277939,0.259011,0.0367825
0.0230384,0.181061,0.015523,0.381065,-0.0772445,0.244989,-0.401671,0.193704,-1.03914,-2.09748,-0.578794,-0.0726545,-1.07472,-2.36079,-0.581011,-0.0441478,-1.60343,-1.32294,-0.564413,0.13918,-0.76683,0.277939,0.259011,0.081312
0.0230384,0.181061,0.015523,0.381065,-0.0772445,0.244989,-0.401671,0.193704,-1.03914,-2.09748,-0.578794,-0.0726545,-1.07472,-2.36079,-0.581011,-0.0441478,-1.60343,-1.32294,-0.500348,0.13918,-0.76683,0.277939,0.259011,0.064065
-0.0311696,0.181061,0.015523,0.381065,-0.0772445,0.244989,-0.401671,0.193704,-1.03914,-2.09748,-0.578794,-0.0726545,-1.07472,-2.36079,-0.581011,-0.0441478,-1.60343,-1.32294,-0.500348,0.13918,-0.76683,0.277939,0.259011,0.054208
-0.0311696,0.181061,0.015523,0.381065,-0.0772445,0.244989,-0.401671,0.193704,-1.03914,-2.09748,-0.578794,-0.0726545,-1.07472,-2.36079,-0.581011,-0.0441478,-1.68474,-1.32294,-0.500348,0.13918,-0.76683,0.277939,0.259011,0.08131
