90.5525,98.689,37.6901,1.52468,1.35664,1.34795,-0.0748002,-0.770534,43.3135,39.247,1.36171,1.3616
90.8139,98.6863,37.6598,1.53191,1.36199,1.34695,-0.0557917,-0.76111,43.4912,39.3587,1.35619,1.35751
90.6809,98.6132,37.2634,1.53339,1.36228,1.3605,-0.00202692,-0.756565,43.3601,39.2883,1.36292,1.36373
90.4878,98.4539,37.0487,1.53593,1.35033,1.36803,0.038458,-0.748659,43.2,39.2333,1.37117,1.36984
90.5853,98.2996,36.7775,1.54437,1.33421,1.37896,0.0747709,-0.731808,43.1442,39.1272,1.37662,1.37842
90.1981,98.1994,36.7692,1.54873,1.33202,1.37483,0.111304,-0.706758,43.5032,39.2745,1.3669,1.37466
88.5165,98.0641,37.0053,1.54004,1.33956,1.3661,0.156516,-0.669651,43.636,39.3906,1.36366,1.3744
86.8858,97.8298,37.0452,1.54372,1.34155,1.36641,0.186241,-0.627998,43.6839,39.2872,1.36132,1.37956
86.0527,97.5699,36.681,1.55003,1.34524,1.37121,0.165252,-0.557853,44.0653,39.2901,1.34608,1.37685
86.2696,97.4057,36.1229,1.54351,1.38456,1.36683,0.145217,-0.45449,44.7483,39.7373,1.32105,1.35871
86.486,97.2018,36.4438,1.5181,1.42631,1.35008,0.106569,-0.343231,45.3188,39.9645,1.30175,1.34929
86.2963,97.0758,37.467,1.51173,1.47992,1.30149,0.078146,-0.248045,46.7723,41.0466,1.24514,1.30247
85.513,97.1181,38.7154,1.48516,1.522,1.25826,0.0765703,-0.142062,48.1393,41.778,1.19588,1.26787
85.0288,97.1465,39.7115,1.47751,1.54212,1.23067,0.0632909,-0.0286501,48.0037,41.8994,1.20074,1.26599
83.5518,97.4438,40.4071,1.49952,1.56274,1.22326,0.0503798,0.0901125,47.5843,41.7929,1.21782,1.27482
82.413,97.3532,41.2064,1.52217,1.53503,1.20332,0.0622822,0.208004,47.9421,42.4377,1.20675,1.25666
81.6654,97.098,41.9759,1.55596,1.52536,1.19316,0.0531343,0.272799,47.8437,42.7606,1.21221,1.2519
82.3098,96.6756,41.9788,1.57461,1.48889,1.2157,0.085465,0.339119,47.1197,42.2301,1.23863,1.28026
82.5376,96.3038,41.3907,1.56366,1.43007,1.25893,0.109289,0.385707,46.2086,41.3474,1.27279,1.32488
82.453,95.9537,40.9063,1.54,1.37259,1.29804,0.119413,0.411354,45.5557,40.596,1.2994,1.36617
82.4525,95.6338,40.569,1.50751,1.31481,1.32854,0.112638,0.431734,45.2177,40.07,1.30722,1.39843
82.271,95.4209,40.3796,1.48278,1.26125,1.3464,0.100886,0.442748,44.9081,39.668,1.3131,1.42268
81.8846,95.1854,40.3065,1.46046,1.21218,1.35406,0.0931373,0.439817,44.6287,39.4528,1.32899,1.43487
81.4876,94.8145,40.2874,1.44282,1.16123,1.35565,0.0856288,0.439088,44.4644,39.2615,1.33641,1.44285
80.9774,94.4659,40.2824,1.4328,1.11425,1.35624,0.0827518,0.430673,44.3171,39.0881,1.34176,1.44818
80.4478,94.1303,40.303,1.42934,1.07291,1.35535,0.0755653,0.426642,44.2265,38.9967,1.34493,1.45026
80.209,93.9051,40.2981,1.42843,1.04265,1.35686,0.066239,0.427464,44.2331,38.9181,1.34343,1.45075
