90.0221,97.3633,39.1727,1.41265,1.45802,1.27925,0.00649219,-0.0532415,45.2562,40.2943,1.26436,1.31199
89.8861,97.3498,39.299,1.41055,1.46375,1.2739,0.00486123,-0.0641885,45.3366,40.371,1.26065,1.30819
89.8161,97.3221,39.3379,1.40779,1.46338,1.27154,0.0127982,-0.0828242,45.423,40.377,1.25734,1.30628
89.8078,97.2978,39.2449,1.41011,1.4539,1.2765,0.00583961,-0.105674,45.4137,40.2088,1.25789,1.31098
89.6737,97.2735,39.1964,1.4139,1.45591,1.27156,0.0152796,-0.140439,46.015,40.3278,1.23904,1.30261
89.3496,97.1719,39.2189,1.42351,1.45662,1.26592,0.0360046,-0.214334,46.2986,40.3641,1.23024,1.29799
88.9356,96.946,39.367,1.43106,1.47389,1.2522,-0.00193112,-0.287014,46.6836,40.5282,1.21797,1.28774
88.9567,96.8856,39.386,1.4459,1.4847,1.24383,0.0155045,-0.369802,47.001,40.8001,1.20805,1.2761
88.316,96.8961,39.3322,1.45568,1.46201,1.2449,0.0021977,-0.471981,46.8912,40.6705,1.21319,1.27928
87.8561,96.9908,38.9215,1.48731,1.43238,1.26944,0.040326,-0.561082,45.9535,40.0474,1.24542,1.30325
87.7535,97.1732,38.5051,1.52943,1.39623,1.29772,0.0208896,-0.626831,44.7506,39.3548,1.28633,1.33062
87.7476,97.302,38.1413,1.55889,1.35714,1.32503,0.0193155,-0.686629,43.597,38.8585,1.32087,1.35406
88.3277,97.2867,37.6698,1.58215,1.31333,1.36177,-0.0258377,-0.72776,42.201,38.0166,1.36678,1.39115
88.8085,97.2064,37.457,1.59738,1.26905,1.38878,-0.0336657,-0.760275,41.0403,37.4337,1.40312,1.42105
89.3623,97.1396,37.432,1.60181,1.23388,1.40456,-0.0714717,-0.787785,40.0363,36.8102,1.43396,1.44704
90.3838,97.1695,37.8061,1.62979,1.20412,1.41015,-0.094953,-0.804834,38.9126,36.0037,1.46723,1.47584
91.087,97.4234,38.0457,1.62823,1.24569,1.38697,-0.20944,-0.851269,39.233,36.2986,1.45848,1.45599
91.1239,97.5068,38.2794,1.6232,1.24434,1.37654,-0.189319,-0.847351,39.228,36.3025,1.45764,1.45332
91.1044,97.5866,38.4748,1.61607,1.255,1.36294,-0.235569,-0.857359,39.3786,36.3562,1.45192,1.44528
90.9226,97.6406,38.6169,1.60737,1.25648,1.3531,-0.218122,-0.858458,39.4679,36.4464,1.44738,1.43869
