95.9621,99.4366,89.8098,1.44022,1.09642,1.0741,0.229903,-0.250904,105.084,99.3445,1.17248,1.14818
95.3561,99.0615,88.8376,1.40769,1.05917,1.03025,0.239411,-0.25935,104.801,98.9085,1.1442,1.12066
94.5016,98.5203,87.8102,1.38665,1.023,1.00309,0.234614,-0.267516,104.509,98.6701,1.11712,1.10485
93.6421,97.7445,85.8527,1.3768,0.980019,0.921861,0.226879,-0.27694,104.09,98.2114,1.07549,1.06704
92.6837,96.9737,83.0471,1.37975,0.944097,0.796023,0.202471,-0.285197,103.525,97.3395,1.0214,0.999712
91.9794,95.7783,78.6172,1.39068,0.882778,0.607796,0.181111,-0.291624,102.536,95.725,0.939756,0.884348
90.8053,93.5061,73.8849,1.40335,0.74028,0.448784,0.169472,-0.304432,100.549,92.6613,0.796603,0.709578
90.6094,88.3375,68.3472,1.39499,0.467267,0.344621,0.179725,-0.319483,97.3491,87.5899,0.572712,0.474594
90.8911,82.3407,62.1734,1.38261,0.154039,0.380739,0.18838,-0.328546,88.314,80.4109,0.20056,0.232307
91.5112,75.3065,57.5231,1.36987,0.198183,0.49022,0.202403,-0.338592,78.4342,72.8698,0.250499,0.247972
91.3674,69.1782,54.2283,1.36409,0.481238,0.608966,0.207888,-0.339505,71.1243,66.3078,0.488185,0.439679
92.1279,61.8228,50.1998,1.3413,0.763248,0.78565,0.236912,-0.344977,64.203,60.1012,0.73138,0.665792
91.7386,56.0138,47.3379,1.3227,0.975433,0.92215,0.224274,-0.338995,58.4,54.8202,0.917992,0.852274
91.5918,50.9643,44.3796,1.31631,1.16315,1.06814,0.204687,-0.336679,52.6809,49.3057,1.10006,1.04865
91.6735,46.4849,41.097,1.33447,1.34242,1.23496,0.181081,-0.338684,46.4286,43.3923,1.29984,1.26708
91.9727,44.1051,38.8559,1.36383,1.45718,1.35096,0.12425,-0.321306,42.8446,40.1075,1.42165,1.40317
91.3523,42.1501,37.0325,1.38564,1.52355,1.43257,0.0557185,-0.317015,40.8337,38.3038,1.48448,1.48945
90.5564,41.909,36.0501,1.41113,1.52674,1.46222,-0.0122626,-0.29904,41.106,38.2276,1.48245,1.50853
89.5172,43.3343,36.3739,1.43557,1.49705,1.45061,-0.0488205,-0.281863,42.3529,38.9756,1.44578,1.48892
89.7912,44.7296,37.3348,1.47926,1.47853,1.42694,-0.0789596,-0.27642,43.2088,39.5395,1.41864,1.46991
89.2975,45.1314,38.9164,1.49136,1.46299,1.39002,-0.0922213,-0.268155,43.8865,40.1153,1.39653,1.44969
89.1134,45.7293,40.2147,1.50088,1.43771,1.35314,-0.115744,-0.253535,44.5174,40.6542,1.37458,1.42764
