88.6964,48.3973,38.7303,1.53738,1.19809,1.27597,-0.0546662,-0.14102,43.3972,38.4052,1.32127,1.35939
88.7841,49.4266,39.1137,1.52094,1.15253,1.24391,-0.032386,-0.149174,44.7654,39.782,1.26974,1.30321
88.7578,50.5765,40.0106,1.49082,1.09537,1.17799,-0.0224086,-0.162629,46.9142,41.8238,1.18682,1.21422
88.4601,52.7772,41.8083,1.46214,0.992054,1.06093,-0.0133175,-0.182419,50.8356,45.1256,1.0417,1.06999
87.4755,57.8489,45.5607,1.42829,0.759483,0.850965,-0.0285252,-0.192733,58.9054,52.3906,0.751036,0.774424
86.3587,63.6896,51.0456,1.40048,0.51205,0.612259,-0.0355792,-0.217789,65.9259,60.9907,0.496415,0.47221
85.8657,68.747,55.26,1.39521,0.285879,0.447027,-0.0574229,-0.214526,71.9579,68.2548,0.270859,0.227682
84.5418,76.2622,61.2436,1.38955,0.119993,0.341191,-0.101678,-0.218111,82.628,78.6736,0.230533,0.336865
80.6097,84.7829,70.6219,1.37386,0.677249,0.589613,-0.152936,-0.220602,93.084,87.5732,0.64757,0.690969
77.9778,88.7871,76.4171,1.37661,1.01253,0.887974,-0.194261,-0.226428,97.8493,91.4731,0.933373,0.92649
77.5049,90.6741,80.079,1.3909,1.18634,1.12167,-0.212295,-0.230084,99.6281,93.4913,1.09633,1.09073
78.3352,92.1703,82.5671,1.4017,1.27752,1.27083,-0.211429,-0.221454,101.154,95.2873,1.19567,1.20361
81.7605,94.0269,84.3945,1.39353,1.38329,1.40431,-0.170633,-0.185608,102.458,96.7051,1.34476,1.36878
82.212,94.8158,85.172,1.39332,1.42305,1.44335,-0.171222,-0.175361,102.857,97.2007,1.37783,1.41769
82.9288,95.3527,85.6579,1.39471,1.43721,1.45142,-0.153062,-0.16354,102.988,97.3958,1.38679,1.43442
83.5384,95.5344,85.8371,1.39423,1.44123,1.44863,-0.140561,-0.158118,102.903,97.4131,1.39024,1.44305
84.0334,95.6232,85.9488,1.39413,1.44197,1.44255,-0.12766,-0.155964,102.844,97.4098,1.38906,1.44427
84.7573,95.7451,85.7781,1.39308,1.43073,1.42175,-0.116273,-0.156456,103.036,97.5537,1.4004,1.44707
85.4718,95.8332,85.6452,1.39737,1.43777,1.4074,-0.104012,-0.156371,103.227,97.6739,1.41771,1.45259
