60.539,89.8638,38.8193,1.08176,0.511843,1.2898,-0.00315038,-0.179573,42.6258,38.165,1.32686,1.37035
60.5516,90.0516,38.7718,1.08156,0.522203,1.29107,-0.00433163,-0.179066,42.6337,38.1617,1.32687,1.37067
60.5708,90.1632,38.7599,1.08135,0.528651,1.29071,-0.00816225,-0.179641,42.6899,38.2016,1.32549,1.36935
60.5802,90.259,38.7338,1.08123,0.536482,1.29092,-0.00950327,-0.17997,42.7418,38.2211,1.32402,1.36831
60.5529,90.3744,38.72,1.08129,0.544235,1.29095,-0.0102343,-0.181702,42.7679,38.2392,1.32323,1.36744
60.5382,90.3988,38.7264,1.08116,0.54682,1.28997,-0.00983968,-0.182012,42.8225,38.2606,1.32134,1.36633
60.547,90.4432,38.742,1.08102,0.548681,1.28879,-0.00938279,-0.182321,42.8609,38.2847,1.31976,1.36527
60.575,90.6021,38.7789,1.08062,0.555935,1.2868,-0.00928832,-0.182456,42.9118,38.3277,1.31767,1.3636
60.5695,90.7821,38.785,1.0805,0.566854,1.28537,-0.00996396,-0.181858,42.987,38.3792,1.31516,1.36175
60.573,90.8933,38.8114,1.08081,0.57232,1.28402,-0.0104422,-0.181778,43.0355,38.4013,1.31316,1.36063
60.5819,90.9607,38.8222,1.08146,0.57303,1.28379,-0.0106754,-0.183293,43.0402,38.3979,1.31224,1.36055
60.6295,91.0243,38.8275,1.08117,0.5726,1.28447,-0.00924247,-0.183484,43.0244,38.3829,1.3124,1.36131
60.6427,91.0475,38.8426,1.08106,0.570725,1.28455,-0.00754245,-0.184211,43.0033,38.3609,1.31266,1.36222
60.6538,91.123,38.854,1.081,0.572316,1.28404,-0.00642773,-0.184007,43.0092,38.3643,1.31237,1.36213
60.4403,90.9934,39.02,1.0848,0.570628,1.27909,-0.000900128,-0.189348,43.0245,38.4156,1.31087,1.36084
60.2952,91.0636,39.1479,1.08755,0.575207,1.27639,0.00379434,-0.193387,42.9859,38.4225,1.31131,1.36145
60.1783,91.2943,39.4718,1.09217,0.584584,1.26994,0.00301766,-0.192056,42.9222,38.4422,1.31254,1.36295
60.4341,91.0896,39.2793,1.08725,0.57082,1.27323,0.00124245,-0.190481,43.0106,38.4979,1.31105,1.3608
60.611,90.8923,39.2354,1.08531,0.559041,1.27566,0.00120227,-0.1901,42.9796,38.4484,1.3129,1.36239
60.649,90.9015,39.1697,1.08426,0.559915,1.2772,0.00234696,-0.19114,42.9766,38.4456,1.31351,1.36225
