55.344,104.584,42.1139,1.06624,1.52054,1.26106,-0.118812,0.0632529,54.3252,46.005,1.15583,1.27477
55.2808,104.585,42.1199,1.06644,1.52222,1.26003,-0.121064,0.0640098,54.4171,46.0596,1.15272,1.2727
55.243,104.587,42.1256,1.06663,1.52265,1.2592,-0.118769,0.063282,54.4772,46.1082,1.15076,1.271
55.2359,104.606,42.1443,1.0666,1.52289,1.25772,-0.122353,0.0641815,54.5512,46.1686,1.14823,1.26886
55.191,104.614,42.1485,1.06682,1.52362,1.25703,-0.119909,0.0639755,54.5916,46.2104,1.1473,1.26759
55.1712,104.621,42.1768,1.06709,1.52515,1.25551,-0.121462,0.0640406,54.6274,46.258,1.14648,1.26611
55.1994,104.612,42.1805,1.06726,1.52594,1.25554,-0.12093,0.0630768,54.6108,46.2542,1.14732,1.26645
55.2368,104.599,42.1889,1.06734,1.52614,1.25536,-0.12075,0.062496,54.5908,46.2386,1.14805,1.26696
55.2419,104.582,42.1918,1.0673,1.52693,1.25492,-0.120526,0.0624796,54.6106,46.2368,1.1474,1.26675
55.2269,104.574,42.1819,1.0675,1.52683,1.25529,-0.121095,0.0623701,54.6086,46.2351,1.14776,1.26688
55.2782,104.558,42.1912,1.06772,1.52658,1.25525,-0.120169,0.0607173,54.5785,46.2195,1.14881,1.26752
55.3295,104.557,42.1973,1.06801,1.52743,1.25478,-0.12367,0.0607324,54.5879,46.2264,1.14845,1.26703
55.3343,104.554,42.1992,1.06806,1.52872,1.2541,-0.121858,0.0597594,54.5902,46.2339,1.14803,1.2663
55.3579,104.535,42.1794,1.06836,1.52875,1.25517,-0.12114,0.0577461,54.5064,46.1866,1.15079,1.26785
55.4177,104.533,42.1422,1.0683,1.52874,1.25695,-0.12062,0.0583644,54.4167,46.1246,1.15379,1.26986
55.4447,104.519,42.1443,1.06833,1.52901,1.25715,-0.121111,0.0583754,54.3877,46.1042,1.15476,1.27063
55.4544,104.515,42.1622,1.06824,1.52888,1.25652,-0.120874,0.05873,54.383,46.1,1.15471,1.2707
55.4334,104.518,42.1868,1.06829,1.52899,1.25551,-0.12172,0.0594076,54.3913,46.1114,1.1542,1.27024
55.435,104.521,42.1876,1.0682,1.52896,1.25555,-0.121348,0.0598728,54.357,46.1035,1.15531,1.27054
