58.041,108.401,97.329,1.0675,1.61489,1.48569,-0.075682,-0.0221038,112.062,107.128,1.48916,1.5682
58.0712,108.406,97.3312,1.06841,1.61395,1.48544,-0.0751713,-0.0219173,112.051,107.121,1.48762,1.56755
58.0954,108.402,97.334,1.06916,1.61295,1.48553,-0.0757536,-0.0220762,112.043,107.111,1.48648,1.56697
58.0995,108.395,97.3306,1.06954,1.61242,1.48512,-0.0762374,-0.0226767,112.036,107.103,1.48573,1.56646
58.1444,108.389,97.339,1.07047,1.61159,1.48583,-0.0755705,-0.0226074,112.036,107.106,1.48568,1.56704
58.1606,108.386,97.341,1.07133,1.61089,1.4863,-0.0742661,-0.0226087,112.039,107.109,1.48622,1.56748
58.1367,108.385,97.3455,1.07265,1.61134,1.48693,-0.0752171,-0.0224593,112.052,107.119,1.48795,1.5684
58.1219,108.385,97.3469,1.074,1.61184,1.48737,-0.0763113,-0.0222152,112.066,107.128,1.48966,1.56911
58.1279,108.376,97.3349,1.07493,1.61206,1.48624,-0.077628,-0.022123,112.073,107.133,1.48989,1.56856
58.1366,108.369,97.3283,1.07542,1.61265,1.48533,-0.0774841,-0.0221452,112.074,107.133,1.48967,1.56743
58.1235,108.365,97.3253,1.07578,1.61394,1.48473,-0.0782597,-0.0219574,112.081,107.135,1.49028,1.56677
58.0918,108.361,97.3094,1.07584,1.61516,1.48359,-0.0799701,-0.0218568,112.087,107.138,1.49131,1.5663
58.0573,108.356,97.2961,1.07608,1.61612,1.48254,-0.0817813,-0.0213971,112.087,107.139,1.49118,1.56559
58.0381,108.353,97.2954,1.07608,1.61722,1.4825,-0.0826604,-0.0214733,112.079,107.14,1.49052,1.56513
58.0326,108.357,97.2955,1.07606,1.61861,1.48349,-0.0826647,-0.0216535,112.068,107.138,1.49034,1.56525
58.0151,108.357,97.2839,1.07518,1.61925,1.48175,-0.0828259,-0.0223058,112.053,107.127,1.48979,1.5633
57.9999,108.362,97.2834,1.07387,1.62088,1.482,-0.0844518,-0.021865,112.04,107.118,1.49023,1.56306
57.9785,108.365,97.2816,1.0727,1.62138,1.48201,-0.0835182,-0.0213245,112.027,107.113,1.49052,1.56316
57.9801,108.371,97.288,1.07198,1.62169,1.48215,-0.0826184,-0.0214808,112.022,107.108,1.49116,1.56304
58.4895,108.332,97.1712,1.06367,1.62638,1.48021,-0.0987013,-0.0225116,112.186,107.158,1.51621,1.57191
