55.2742,86.1419,40.4045,0.983605,0.592387,1.21579,0.127947,-0.0717253,52.3205,41.8744,1.0195,1.25909
55.2861,86.234,40.397,0.983548,0.596916,1.2159,0.126375,-0.0712276,52.451,41.8782,1.01469,1.25897
55.3014,86.3619,40.3939,0.983415,0.603104,1.21581,0.125991,-0.0707468,52.5743,41.8867,1.01002,1.25865
55.3229,86.4512,40.3992,0.983194,0.607983,1.21596,0.125618,-0.0713371,52.6122,41.8874,1.0087,1.25898
55.3322,86.467,40.3897,0.983157,0.607814,1.21646,0.125144,-0.0706792,52.6333,41.8803,1.00773,1.25935
55.3192,86.5659,40.3719,0.983141,0.612853,1.21719,0.124941,-0.0705431,52.5943,41.8644,1.00918,1.25997
55.3354,86.5459,40.3676,0.982996,0.612388,1.21743,0.125711,-0.0715259,52.5993,41.8632,1.00902,1.25998
55.3542,86.5232,40.3685,0.98292,0.611041,1.21767,0.126863,-0.0717486,52.6208,41.8631,1.00814,1.26006
55.3614,86.5083,40.3787,0.982913,0.610304,1.21806,0.127201,-0.0722697,52.6061,41.8415,1.00868,1.26115
55.3723,86.474,40.3738,0.982969,0.607781,1.21906,0.126353,-0.0725389,52.6255,41.8091,1.00803,1.26269
55.3667,86.3854,40.3796,0.983219,0.602243,1.21968,0.126383,-0.0728404,52.6498,41.7783,1.00754,1.26412
55.3896,86.3007,40.3976,0.983104,0.598523,1.21938,0.127666,-0.0732424,52.701,41.7816,1.00623,1.26415
55.4245,86.2146,40.4185,0.98288,0.59418,1.21885,0.128622,-0.0727236,52.7399,41.8005,1.00538,1.26363
55.4505,86.1899,40.4506,0.982848,0.592959,1.21801,0.128308,-0.0725258,52.7572,41.8197,1.0051,1.26316
55.4664,86.173,40.4772,0.982837,0.592839,1.21683,0.127097,-0.0723485,52.8282,41.848,1.00301,1.26202
55.4802,86.0905,40.5047,0.982832,0.588463,1.21575,0.126591,-0.0720765,52.8771,41.87,1.0019,1.26117
55.4832,86.093,40.527,0.982895,0.588088,1.21521,0.127298,-0.0715555,52.8907,41.88,1.00216,1.26103
55.4865,86.1071,40.5466,0.982845,0.589291,1.21492,0.128578,-0.0717375,52.8777,41.8799,1.00316,1.26129
55.4917,86.1954,40.5671,0.982666,0.59396,1.2143,0.128282,-0.0727237,52.7963,41.8817,1.00571,1.26123
55.4894,86.2655,40.5804,0.982762,0.598157,1.2138,0.128112,-0.072764,52.7422,41.8822,1.0072,1.26117
